134.829448	134.937833	x
134.972319	135.183457	y
135.227796	135.276358	j
135.312955	135.369963	a
135.393892	135.602215	b
135.633886	135.723971	c
135.754234	135.928776	d
135.964669	136.016046	e
136.048421	136.098390	f
136.126542	136.268708	g
136.301787	136.472105	d
136.512925	136.560079	e
152.019631	152.126608	x
152.562961	152.634044	i
153.123181	153.185819	i
153.243530	153.354026	x
153.380770	153.591908	y
153.645397	153.750966	x
153.786859	153.992367	y
154.043744	154.085268	j
154.128904	154.179577	a
154.210544	154.411829	b
154.448426	154.541327	c
154.570887	154.745428	d
154.777802	154.832698	e
154.865777	154.917154	f
154.944602	155.083953	g
155.196560	155.399253	b
155.435146	155.528047	c
155.559718	155.734259	d
155.768745	155.820122	e
155.851089	155.904577	f
155.932729	156.072080	g
156.112901	156.283923	d
156.322631	156.376120	e
163.223337	163.290198	i
163.468962	163.533711	i
163.568197	163.678692	x
163.739219	163.942615	y
205.959630	206.017603	k
215.010655	215.066254	k
218.351315	218.407678	k
223.634891	223.684812	k
227.918437	227.973189	k
234.607402	234.663783	k
242.522153	242.634019	x
243.968358	244.039058	i
244.680722	244.877606	y
244.979628	245.087019	x
245.238262	245.345654	x
245.378766	245.580125	y
245.629346	245.677673	j
245.718839	245.769850	a
245.806542	245.997162	b
246.035644	246.123347	c
246.153775	246.327391	d
246.364978	246.417779	e
246.450891	246.499217	f
246.525170	246.667464	g
246.708631	246.873298	d
246.911780	246.963685	e
248.498488	248.563818	i
248.622884	248.732065	x
248.758913	248.952217	y
249.002333	249.047975	j
249.083772	249.139258	a
249.166105	249.370149	b
249.401472	249.496334	c
249.522287	249.697693	d
249.729911	249.782711	e
249.817614	249.860570	f
249.886523	250.029712	g
250.066404	250.238230	d
250.272238	250.324143	e
250.354571	250.403792	f
250.431535	250.573829	g
250.684800	250.889738	b
250.927326	251.019503	c
251.049931	251.226232	d
253.912808	253.978138	i
254.040783	254.154439	x
254.194711	254.409494	y
254.467664	254.515990	j
254.550893	254.605483	a
254.633226	254.837270	b
254.871277	254.961665	c
254.997462	255.168394	d
255.203296	255.251622	e
255.287419	255.335745	f
255.359908	255.498622	g
255.612278	255.817217	b
255.850329	255.936243	c
255.971145	256.139391	d
256.176978	256.229779	e
280.129751	280.216559	x
285.766013	285.864455	x
290.522560	290.626372	x
293.504463	293.606485	x
296.609866	296.710098	x
300.833036	300.926108	x
307.127071	307.223723	x
309.810963	309.888821	x
313.010333	313.103406	x
319.792105	319.897706	x
324.558496	324.658728	x
328.313618	328.401321	x
330.380009	330.477556	x
334.780374	334.868972	x
339.531551	339.615675	x
345.232249	345.328006	x
349.596817	349.688995	x
351.978223	352.074875	x
354.611998	354.698807	x
358.533577	358.623965	x
359.922507	360.012894	x
364.006962	364.104509	x
365.227645	365.298344	i
365.997284	366.188799	y
366.338252	366.435799	x
366.634473	366.751709	x
366.785716	366.997814	y
367.044351	367.151742	x
367.194699	367.238550	j
367.277927	367.328938	a
367.353996	367.559830	b
367.598312	367.691384	c
367.722707	367.895428	d
367.931225	367.984921	e
368.015349	368.069044	f
368.094997	368.233711	g
368.269508	368.441335	d
368.481607	368.527248	e
370.048627	370.110377	i
370.162283	370.266990	x
370.299207	370.496986	y
370.540838	370.591849	j
370.632121	370.684027	a
370.713559	370.910444	b
370.951610	371.037524	c
371.069741	371.241567	d
371.278259	371.328375	e
371.363278	371.413394	f
371.440242	371.584325	g
371.613858	371.788369	d
371.825956	371.876967	e
371.905605	371.958405	f
371.987043	372.123072	g
372.173251	372.196262	l
372.241878	372.450535	b
372.486398	372.575512	c
372.608115	372.783082	d
375.093481	375.157265	i
375.252315	375.321102	i
375.347366	375.459925	x
375.476184	375.677541	y
375.731319	375.826370	x
375.865765	375.913290	j
375.953311	376.005839	a
376.029602	376.235961	b
376.272231	376.363529	c
376.393545	376.566137	d
376.603656	376.656184	e
376.687451	376.734976	f
376.762491	376.901314	g
376.941336	377.112677	d
377.145194	377.201474	e
377.231490	377.284018	f
377.311532	377.449105	g
377.562916	377.768024	b
377.801792	377.891840	c
377.921856	378.099450	d
378.135720	378.188248	e
378.222015	378.270791	f
378.298306	378.434628	g
378.550940	378.757300	b
378.793569	378.886118	c
378.917385	379.094979	d
448.952606	449.050496	x
455.981154	456.077413	x
461.745282	461.837462	x
463.318965	463.384532	i
463.900321	463.960059	i
464.729315	464.935701	y
465.076011	465.195111	x
506.900071	507.007059	x
514.890003	514.996249	x
517.883442	517.989687	x
518.829990	518.892399	i
519.390191	519.453344	i
519.581878	519.682923	x
520.395434	520.457101	i
520.494249	520.604952	x
520.636900	520.849390	y
520.906599	521.011359	x
521.049250	521.260998	y
521.971280	522.032204	i
522.063408	522.181541	x
522.220919	522.264754	j
522.306361	522.351682	a
522.387345	522.582747	b
522.622867	522.712767	c
522.751402	522.917085	d
522.957948	523.008470	e
523.043390	523.090197	f
523.119173	523.261081	g
523.298973	523.465399	d
523.504776	523.556784	e
523.589475	523.639254	f
523.671945	523.812367	g
523.853974	524.020400	d
528.637234	528.699644	i
528.964142	529.036954	i
529.048841	529.172918	x
529.196693	529.401011	y
529.455248	529.499083	j
529.545147	529.596413	a
529.624646	529.828220	b
529.869827	529.954526	c
529.996132	530.157357	d
530.199707	530.245771	e
530.284406	530.329727	f
530.360932	530.502097	g
530.546675	530.712358	d
530.753222	530.800772	e
530.838664	530.883985	f
530.912218	531.053383	g
531.166315	531.368403	b
531.404066	531.496195	c
531.526657	531.704227	d
531.744348	531.791898	e
531.836476	531.884027	f
531.909288	532.051939	g
532.086858	532.262943	d
536.971163	537.035802	i
537.121244	537.233433	x
537.271324	537.485301	y
537.546967	537.654699	x
537.696305	537.743112	j
537.784719	537.834498	a
537.864960	538.067792	b
538.106426	538.195583	c
538.229017	538.404358	d
538.438535	538.490543	e
538.526206	538.573013	f
538.604218	538.746869	g
538.788476	538.960102	d
538.997994	539.048516	e
539.080464	539.128757	f
539.162191	539.302613	g
539.349420	539.368737	l
539.422232	539.631750	b
539.668156	539.758055	c
539.788517	539.967574	d
559.228652	559.321442	x
562.821033	562.906624	x
568.706008	568.797998	x
571.519309	571.603300	x
576.682761	576.769152	x
580.967906	581.065495	x
585.330642	585.417833	x
588.111947	588.203137	x
592.912237	593.003428	x
595.458367	595.542358	x
597.498150	597.595740	x
600.272256	600.370645	x
601.700104	601.789695	x
607.125928	607.210719	x
611.880623	611.967814	x
614.371558	614.466748	x
625.121617	625.172012	k
629.054799	629.138790	x
639.160126	639.264115	x
642.568564	642.666154	
645.497053	645.583444	x
648.315154	648.407944	x
651.501055	651.600387	x
655.608511	655.703234	x
659.294544	659.385683	x
661.373857	661.465509	x
664.601632	664.695844	x
667.778717	667.870881	x
669.997301	670.093048	x
672.180043	672.271694	x
675.818458	675.910621	x
679.762549	679.844984	x
682.671847	682.766571	x
685.397330	685.479254	x
690.769446	690.860585	x
692.389990	692.474985	x
695.554786	695.644902	x
701.145534	701.253058	x
702.816256	702.918660	x
725.181833	725.234690	k
728.724824	728.811401	x
737.980382	738.070604	x
745.076978	745.178136	x
751.335142	751.388000	k
761.429132	761.505684	x
764.130341	764.214184	x
767.061206	767.147784	x
770.804987	770.895209	x
778.483928	778.562304	x
781.620757	781.660856	k
783.929178	783.977479	k
786.615806	786.669575	k
798.050375	798.126016	x
808.961836	809.042034	x
815.501604	815.551728	k
817.050880	817.098270	k
818.248379	818.293035	k
819.174300	819.222601	k
821.846345	821.895558	k
1180.625096	1180.717191	x
1200.598805	1200.694904	x
1207.469929	1207.571034	x
1217.326148	1217.414239	x
1247.399328	1247.490423	x
1257.530833	1257.615921	x
1262.223699	1262.315794	x
1276.612617	1276.704713	x
1280.403548	1280.498646	x
1282.828062	1282.920157	x
1284.278566	1284.370661	x
1286.042394	1286.148504	x
1293.047658	1293.133747	x
1294.294951	1294.494157	y
1295.644350	1295.843556	y
1296.725471	1296.921674	y
1297.555331	1297.754538	y
1298.856680	1299.057889	y
1301.011915	1301.208118	y
1302.436392	1302.635599	y
1306.740855	1306.912032	y
1308.928123	1309.131333	y
1311.111386	1311.314597	y
1312.930272	1313.130480	y
1314.887301	1314.980398	x
1317.871395	1318.071603	y
1320.695323	1320.889525	y
1322.272959	1322.372062	x
1323.612348	1323.801544	y
1324.783562	1324.971757	y
1327.635519	1327.827718	y
1329.936905	1330.041013	x
1330.640635	1330.735733	x
1334.129252	1334.300429	y
1335.384553	1335.553729	y
1336.646862	1336.821043	y
1339.804136	1339.904239	x
1345.341877	1345.450990	x
1346.721307	1346.921515	y
1348.588243	1348.781443	y
1350.613343	1350.714448	x
1351.109858	1351.199951	x
1352.276067	1352.440237	y
1353.452286	1353.615455	y
1358.086091	1358.180188	x
1361.079194	1361.188307	x
1362.158313	1362.349511	y
1363.714927	1363.911130	y
1364.442681	1364.537780	x
1365.845135	1366.014311	y
1372.126920	1372.223739	x
1377.710485	1377.799277	x
1378.604065	1378.694746	x
1453.960152	1454.047311	x
1493.406913	1493.504554	x
1495.258115	1495.456372	y
1496.746169	1496.944427	y
1501.544079	1501.648580	x
1645.249716	1645.343998	x
1655.450946	1655.549244	x
1663.483011	1663.581309	x
1671.299112	1671.404432	x
1675.089206	1675.188908	x
1678.355511	1678.463638	x
1679.085725	1679.289342	y
1680.842452	1681.048878	y
1681.645688	1681.847901	y
1683.965523	1684.065225	x
1690.448983	1690.537452	x
1692.101795	1692.201498	x
1693.122691	1693.206947	x
1694.233459	1694.331758	x
1695.511335	1695.605420	x
1697.909808	1698.006702	x
1701.145219	1701.222453	x
1702.423094	1702.511562	x
1704.049225	1704.147523	x
1705.881782	1705.987102	x
1706.623231	1706.732763	x
1707.118934	1707.228466	x
1707.628680	1707.732595	x
1707.992161	1708.048925	i
1708.149445	1708.259425	x
1708.294903	1708.491212	y
1709.156642	1709.209858	i
1709.332847	1709.441645	x
1709.474757	1709.672249	y
1709.716005	1709.763308	j
1709.807064	1709.856732	a
1709.883932	1710.084971	b
1710.123270	1710.209442	c
1710.243161	1710.410717	d
1710.453803	1710.497687	e
1710.535985	1710.580667	f
1710.610189	1710.750617	g
1710.789713	1710.954078	d
1710.993175	1711.041048	e
1711.077751	1711.121634	f
1711.155146	1711.294776	g
1711.336266	1711.500631	d
1713.757854	1713.863175	x
1714.080200	1714.144829	i
1714.200681	1714.323556	x
1714.349886	1714.546964	y
1714.598029	1714.645104	j
1714.680211	1714.732074	a
1714.760798	1714.961865	b
1714.999366	1715.085538	c
1715.118251	1715.285807	d
1715.327298	1715.374373	e
1715.411874	1715.455757	f
1715.484481	1715.623314	g
1715.665602	1715.835552	d
1715.874648	1715.923319	e
1715.964012	1716.006300	f
1718.254746	1718.355279	x
1718.645710	1718.708743	i
1718.761404	1718.862736	x
1718.896247	1719.098112	y
1719.142794	1719.186678	j
1719.224976	1719.276839	a
1719.305563	1719.508226	b
1719.540142	1719.632697	c
1719.667006	1719.836956	d
1719.872063	1719.923925	e
1719.953447	1720.002916	f
1720.029247	1720.173664	g
1720.211165	1720.381115	d
1720.416222	1720.466489	e
1727.770552	1727.874924	x
1728.163725	1728.224150	i
1728.279867	1728.392086	x
1728.419552	1728.624372	y
1728.671456	1728.716187	j
1728.754640	1728.807218	a
1728.833899	1729.037933	b
1729.073247	1729.165847	c
1729.196452	1729.368312	d
1729.405195	1729.453850	e
1729.486809	1729.533109	f
1729.563714	1729.701830	g
1729.811694	1730.018083	b
1730.051827	1730.141288	c
1730.171893	1730.348462	d
1730.386914	1730.437138	e
1736.883053	1736.965452	x
1738.348962	1738.432145	x
1739.518235	1739.606912	x
1740.287288	1740.383027	x
1742.144785	1742.240524	x
1744.167864	1744.268312	x
1744.794092	1744.891401	x
1745.106422	1745.191959	x
1746.132871	1746.300807	y
1747.205621	1747.295867	x
1749.693271	1749.860422	y
1752.049867	1752.157377	x
1753.097505	1753.262302	y
1753.873620	1754.044695	y
1754.643457	1754.739196	x
1756.205105	1756.364408	y
1757.327294	1757.428526	x
1758.032781	1758.194439	y
1759.531649	1759.689383	y
1761.561006	1761.671655	x
1762.852700	1762.951578	x
1764.153811	1764.254259	x
1765.469048	1765.568711	x
1766.746617	1766.901997	y
1767.423069	1767.506252	x
1768.673172	1768.796377	y
1771.235372	1771.316986	x
1772.502739	1772.607111	x
1773.776384	1773.877617	x
1774.327277	1774.418308	x
1776.500243	1776.596767	x
1777.113915	1777.212793	x
1777.682072	1777.840591	y
1778.681056	1778.772871	x
1779.966472	1780.066135	x
1780.773192	1780.871286	x
1782.013093	1782.116680	x
1783.751309	1783.843909	x
1785.101075	1785.202307	x
1786.497925	1786.599157	x
1787.745673	1787.847691	x
1788.410354	1788.508448	x
1789.910791	1789.993975	x
1790.809327	1790.899573	x
1791.995081	1792.094744	x
1793.021530	1793.121978	x
1794.109975	1794.204929	x
1794.584747	1794.689903	x
1795.443261	1795.545278	x
1798.414315	1798.502991	x
1799.252425	1799.414083	y
1801.453641	1801.552520	x
1802.513050	1802.604081	x
1804.405861	1804.500031	x
1807.414583	1807.511107	x
1808.366482	1808.463790	x
1809.191251	1809.290914	x
1809.597750	1809.694274	x
1815.574387	1815.664633	x
1850.031862	1850.135643	x
1850.591648	1850.657257	i
1850.969197	1851.031824	i
1851.074767	1851.190477	x
1851.226860	1851.435019	y
1851.492278	1851.596655	x
1851.636021	1851.676579	j
1851.721908	1851.769027	a
1851.799446	1852.001640	b
1852.045777	1852.131665	c
1852.166855	1852.335052	d
1852.377400	1852.428097	e
1852.465673	1852.508021	f
1852.541421	1852.679796	g
1852.719758	1852.887358	d
1852.929110	1852.974439	e
1853.011419	1853.057941	f
1853.090149	1853.230313	g
1853.341848	1853.547621	b
1853.584004	1853.674067	c
1853.708661	1853.878051	d
1855.905311	1855.968664	i
1856.044921	1856.145816	x
1856.182185	1856.383974	y
1856.455539	1856.561126	x
1856.598668	1856.802803	y
1856.847086	1856.894233	j
1856.934950	1856.983525	a
1857.012024	1857.216325	b
1857.254185	1857.343478	c
1857.379909	1857.544921	d
1857.587781	1857.636356	e
1857.672073	1857.717791	f
1857.746365	1857.886375	g
1857.927092	1858.099962	d
1858.131393	1858.184254	e
1859.536497	1859.638648	x
1860.076537	1860.138685	i
1860.177973	1860.276552	x
1860.310126	1860.513713	y
1860.565859	1860.611577	j
1860.655152	1860.703727	a
1860.728729	1860.933744	b
1860.971604	1861.059467	c
1861.086612	1861.261625	d
1861.303057	1861.348060	e
1861.381634	1861.430209	f
1861.457354	1861.597364	g
1861.644511	1861.815952	d
1866.589878	1866.655597	i
1866.912759	1867.017767	x
1867.042054	1867.235640	y
1867.282072	1867.332790	j
1867.364935	1867.422797	a
1867.450656	1867.656385	b
1867.692102	1867.782823	c
1867.814254	1867.988553	d
1868.022841	1868.073559	e
1868.109276	1868.155708	f
1868.184996	1868.325721	g
1868.362866	1868.535022	d
1868.567882	1868.617885	e
1868.655031	1868.700749	f
1868.727893	1868.871475	g
1868.977912	1869.186499	b
1869.218644	1869.310794	c
1869.342225	1869.515809	d
1872.172435	1872.235296	i
1872.288157	1872.386022	x
1872.424596	1872.630326	y
1872.676043	1872.723190	j
1872.764621	1872.821054	a
1872.846056	1873.051071	b
1873.087502	1873.178938	c
1873.211797	1873.385382	d
1873.422527	1873.470388	e
1873.505391	1873.553966	f
1873.580396	1873.717549	g
1873.831843	1874.037573	b
1874.071861	1874.165440	c
1874.199013	1874.372598	d
1879.470119	1879.560125	x
1880.055876	1880.116595	i
1880.398045	1880.447334	j
1880.486623	1880.535198	a
1880.566629	1880.773073	b
1880.808075	1880.896653	c
1880.927370	1881.103811	d
1881.140957	1881.190246	e
1881.220249	1881.265966	f
1881.300969	1881.443122	g
1881.478125	1881.647423	d
1881.687426	1881.736001	e
1881.777433	1881.823865	f
1881.853867	1881.993163	g
1882.110315	1882.318901	b
1882.355333	1882.448911	c
1882.483914	1882.658212	d
1886.399204	1886.490639	x
1887.342846	1887.444282	x
1887.872170	1887.972178	x
1888.245055	1888.305060	i
1888.352206	1888.459357	x
1888.485073	1888.685088	y
1888.732234	1888.779381	j
1888.815812	1888.868673	a
1888.900104	1889.100833	b
1889.141550	1889.232986	c
1889.265131	1889.440144	d
1889.478718	1889.523007	e
1889.560867	1889.608014	f
1889.638016	1889.777312	g
1889.891606	1890.095907	b
1890.131624	1890.225202	c
1890.253061	1890.428074	d
1936.962813	1937.045516	x
1939.601500	1939.685655	x
1942.123553	1942.227155	x
1943.038146	1943.111501	i
1943.771161	1943.959606	y
1950.887838	1951.002929	x
1952.743208	1952.851975	x
1953.163101	1953.223808	i
1953.279457	1953.383165	x
1953.407195	1953.604494	y
1953.655084	1953.767645	x
1953.799264	1954.001622	y
1954.052211	1954.101536	j
1954.133846	1954.189529	a
1954.219089	1954.422574	b
1954.461165	1954.553283	c
1954.584218	1954.758142	d
1954.794577	1954.846823	e
1954.883257	1954.927254	f
1954.955439	1955.095679	g
1955.138300	1955.303975	d
1955.341097	1955.390594	e
1955.419466	1955.466900	f
1955.501273	1955.640137	g
1955.682071	1955.850496	d
1955.889680	1955.939177	e
1960.862675	1960.955480	x
1961.963966	1962.067083	x
1962.524236	1962.625978	x
1963.744455	1963.842760	x
1964.280664	1964.380344	x
1965.244465	1965.344832	x
1966.490807	1966.581550	x
1975.268815	1975.378379	x
1975.811488	1975.879713	i
1975.969068	1976.072311	x
1976.105517	1976.305964	y
1976.363924	1976.464147	x
1976.499165	1976.704442	y
1976.756355	1976.807166	j
1976.846181	1976.902436	a
1976.931471	1977.134715	b
1977.174637	1977.264464	c
1977.295313	1977.471337	d
1977.505883	1977.555787	e
1977.592080	1977.636540	f
1977.670111	1977.811656	g
1977.846135	1978.017622	d
1978.058452	1978.107448	e
1979.440328	1979.502027	i
1979.554652	1979.649923	x
1979.681680	1979.879479	y
1979.924846	1979.973843	j
1980.013765	1980.063669	a
1980.092704	1980.295948	b
1980.334056	1980.421160	c
1980.452917	1980.624404	d
1980.663419	1980.711508	e
1980.746895	1980.793169	f
1980.820389	1980.963748	g
1980.995505	1981.172436	d
1981.214174	1981.258633	e
1984.433409	1984.493293	i
1984.562251	1984.672039	x
1984.704703	1984.899780	y
1984.945147	1984.994144	j
1985.029530	1985.083063	a
1985.115727	1985.311712	b
1985.350727	1985.445090	c
1985.477755	1985.648334	d
1985.686442	1985.737253	e
1985.769917	1985.816192	f
1985.848856	1985.985864	g
1986.021250	1986.192737	d
1986.231752	1986.279841	e
1989.200562	1989.266798	i
1989.439192	1989.491818	j
1989.523575	1989.583459	a
1989.609772	1989.814830	b
1989.850216	1989.941857	c
1989.969078	1990.143286	d
1990.178673	1990.226762	e
1990.262148	1990.307515	f
1990.335642	1990.479001	g
1990.585160	1990.789311	b
1990.822883	1990.916338	c
1990.945373	1991.123211	d
1991.155876	1991.213038	e
1993.507696	1993.567580	i
1993.632001	1993.749047	x
1993.779897	1993.981326	y
1994.057542	1994.107446	j
1994.141017	1994.198180	a
1994.226307	1994.429551	b
1994.467659	1994.553856	c
1994.583798	1994.757100	d
1994.798838	1994.844204	e
1994.877776	1994.924957	f
1994.958529	1995.092815	g
1995.137275	1995.306039	d
2009.151676	2009.210589	i
2009.364588	2009.468976	x
2010.062128	2010.124141	i
2010.198557	2010.302945	x
2010.337052	2010.536528	y
2010.597507	2010.695694	x
2010.830839	2010.884694	a
2010.915839	2011.120879	b
2011.157215	2011.248704	c
2011.284391	2011.458286	d
2011.495271	2011.548477	e
2011.584164	2011.630882	f
2011.667867	2011.804777	g
2011.842410	2012.015656	d
2015.644610	2015.705555	i
2015.829185	2015.896224	i
2015.931920	2016.038138	x
2016.067739	2016.273209	y
2016.324237	2016.366028	j
2016.405207	2016.458315	a
2016.490529	2016.694258	b
2016.734307	2016.822241	c
2016.857067	2017.028582	d
2017.070373	2017.115646	e
2017.153083	2017.200097	f
2017.229699	2017.373354	g
2017.411662	2017.582307	d
2017.620615	2017.672853	e
2018.681920	2018.745476	i
2018.785526	2018.890872	x
2018.923957	2019.129427	y
2019.179924	2019.227809	j
2019.266987	2019.320096	a
2019.346215	2019.554297	b
2019.593476	2019.684022	c
2019.716235	2019.888621	d
2019.926059	2019.978297	e
2020.009640	2020.057525	f
2020.088868	2020.227299	g
2020.268219	2020.435381	d
2025.332708	2025.397135	i
2025.563427	2025.690540	x
2025.710564	2025.889045	y
2025.930835	2025.976108	j
2026.011804	2026.071008	a
2026.103221	2026.306079	b
2026.345258	2026.433192	c
2026.465406	2026.636050	d
2026.679582	2026.723114	e
2026.762293	2026.806695	f
2026.838038	2026.979081	g
2027.095746	2027.299475	b
2027.335171	2027.427459	c
2027.458802	2027.633799	d
2027.672978	2027.722604	e
2032.640827	2032.748786	x
2033.059603	2033.125771	i
2033.171044	2033.275521	x
2033.309476	2033.514075	y
2033.567184	2033.617681	j
2033.650765	2033.706486	a
2033.735217	2033.940687	b
2033.982477	2034.073894	c
2034.100884	2034.278493	d
2034.315931	2034.366428	e
2034.405606	2034.447397	f
2034.482222	2034.625877	g
2034.661573	2034.839183	d
2042.137725	2042.238719	x
2042.781125	2042.847293	i
2043.089330	2043.198159	x
2043.226020	2043.415818	y
2043.462833	2043.575145	x
2043.731859	2043.778003	j
2043.812828	2043.872902	a
2043.898151	2044.104492	b
2044.141929	2044.231604	c
2044.265559	2044.440557	d
2044.474512	2044.522397	e
2044.557222	2044.607719	f
2044.637321	2044.775752	g
2044.890676	2045.097887	b
2045.135325	2045.227612	c
2045.264179	2045.434823	d
2045.471390	2045.519275	e
2045.560195	2045.607209	f
2045.636811	2045.777854	g
2045.814421	2045.986807	d
2056.587919	2056.689037	x
2059.695661	2059.786539	x
2061.166348	2061.258506	x
2064.480192	2064.565950	x
2068.797533	2068.890971	x
2077.313179	2077.402777	x
2081.264448	2081.357886	x
2083.402000	2083.504397	x
2095.291648	2095.388926	x
2095.952113	2096.018671	i
2096.215787	2096.278505	i
2096.352744	2096.475621	x
2096.505060	2096.721375	y
2096.793054	2096.900571	x
2096.944090	2097.143766	y
2097.190097	2097.236428	j
2097.276141	2097.329753	a
2097.358660	2097.567813	b
2097.604216	2097.694231	c
2097.733282	2097.903384	d
2097.940449	2097.991414	e
2098.026493	2098.074148	f
2098.103933	2098.242927	g
2098.285949	2098.454727	d
2115.707417	2115.793571	x
2376.959194	2377.162257	y
2379.101688	2379.299387	y
2380.074093	2380.275624	y
2381.570632	2381.769864	y
2382.987478	2383.192840	y
2391.770243	2391.876819	x
2392.926432	2393.118592	y
2393.837174	2393.943750	x
2401.210247	2401.306702	x
2403.262155	2403.358610	x
2404.713369	2404.802517	x
2406.605940	2406.699472	x
2409.914650	2410.019874	x
2412.337725	2412.426873	x
2415.507598	2415.618668	x
2416.586144	2416.771748	y
2419.726788	2419.836397	x
2420.359594	2420.423898	i
2420.632884	2420.745415	x
2420.770260	2420.982169	y
2421.045011	2421.157543	x
2421.199925	2421.398681	y
2421.437365	2421.486884	j
2421.523061	2421.574686	a
2421.602424	2421.811235	b
2421.848587	2421.933344	c
2421.974181	2422.138302	d
2422.181451	2422.229223	e
2422.266208	2422.307046	f
2422.344031	2422.480413	g
2422.524332	2422.692305	d
2422.733143	2422.777062	e
2424.877497	2424.973812	x
2425.832941	2425.920780	x
2457.566949	2457.653630	x
2466.365766	2466.437130	i
2466.958305	2467.026425	i
2467.222461	2467.331670	x
2467.367352	2467.574957	y
2467.629021	2467.729579	x
2467.767802	2467.813854	j
2467.857058	2467.905959	a
2467.935475	2468.136302	b
2468.175708	2468.265439	c
2468.300572	2468.470539	d
2468.513268	2468.562169	e
2468.593978	2468.641455	f
2468.674689	2468.811897	g
2468.852252	2469.021744	d
2469.058776	2469.101980	e
2469.138537	2469.182691	f
2469.214975	2469.354557	g
2469.397760	2469.562505	d
2469.604284	2469.654135	e
2477.512451	2477.635484	x
2477.991707	2478.051792	i
2478.217744	2478.337915	x
2478.363666	2478.565383	y
2478.604937	2478.661975	j
2478.695926	2478.752497	a
2478.783207	2478.984440	b
2479.025657	2479.115363	c
2479.153347	2479.323869	d
2479.364277	2479.410343	e
2479.449943	2479.495200	f
2479.522677	2479.664914	g
2479.704514	2479.875845	d
2479.914637	2479.959086	e
2484.400754	2484.465408	i
2484.604412	2484.654518	i
2484.715130	2484.830698	x
2484.860600	2485.055367	y
2485.106281	2485.151539	j
2485.190331	2485.244478	a
2485.274380	2485.478845	b
2485.516829	2485.603302	c
2485.642902	2485.809384	d
2485.848984	2485.895049	e
2485.930609	2485.979098	f
2486.008192	2486.143964	g
2486.251450	2486.461572	b
2486.498748	2486.583605	c
2486.619972	2486.791303	d
